#SPECTRUM - MS
#20190701-APO-6-25-3.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 1277-1613
#RT: 5.36-6.79
#AV: 337
#Data points: 51778
Mass	Background
1038.301455	17.696322
1038.333186	26.142492
1038.364919	31.073531
1038.396653	35.165857
1038.428389	35.895626
1038.460126	31.118098
1038.491865	28.450548
1038.523605	30.024608
1038.555346	38.055595
1038.587089	46.062706
1038.618834	48.693041
1038.650579	47.948702
1038.682327	44.576547
1038.714076	36.819952
1038.745826	30.410939
1038.777578	28.134734
1038.809331	27.691108
1038.841085	27.006383
1038.872841	25.001758
1038.904599	26.270490
1038.936358	25.254575
1038.968118	24.664135
1038.999880	23.568255
1039.031644	19.847833
1039.063408	19.013929
1039.095175	22.583121
1039.126942	25.743167
1039.158712	29.089712
1039.190482	30.590038
1039.222254	32.267858
1039.254028	35.304742
1039.285803	36.180319
1039.317579	31.115892
1039.349357	21.794951
1039.381137	16.358622
1039.412917	15.483473
1039.444700	22.098329
1039.476483	27.368325
1039.508269	26.803009
1039.540055	23.378775
1039.571843	18.558267
1039.603633	14.255575
1039.635424	14.352335
1039.667217	16.747649
1039.699011	23.561236
1039.730806	27.181672
1039.762603	32.904527
1039.794401	41.914655
1039.826201	43.776479
1039.858002	44.168363
1039.889805	43.217718
1039.921609	33.332278
1039.953415	27.587310
1039.985222	26.326406
1040.017030	24.881471
1040.048840	25.563276
1040.080652	28.243300
1040.112465	27.005961
1040.144279	30.265300
1040.176095	40.450647
1040.207912	48.913389
1040.239731	53.881166
1040.271551	53.693191
1040.303373	47.810439
1040.335196	39.517049
1040.367021	30.545503
1040.398847	25.525693
1040.430674	35.064621
1040.462503	44.428087
1040.494334	51.051072
1040.526166	53.951493
1040.557999	50.423309
1040.589834	42.282397
1040.621670	35.562903
1040.653508	27.072229
1040.685347	19.641455
1040.717188	13.216020
1040.749030	12.079363
1040.780873	11.738100
1040.812719	12.888833
1040.844565	12.582095
1040.876413	11.209896
1040.908262	13.299954
1040.940113	17.695482
1040.971966	24.031418
1041.003820	28.647529
1041.035675	29.001868
1041.067532	25.593893
1041.099390	24.418214
1041.131249	24.221324
1041.163111	24.839695
1041.194973	24.266621
1041.226837	18.109200
1041.258703	12.066784
1041.290570	8.822200
1041.322438	8.314102
1041.354308	9.575381
1041.386180	14.771390
1041.418052	19.863193
1041.449927	22.721402
1041.481802	23.734210
1041.513680	24.024491
1041.545558	21.556522
1041.577439	18.257301
1041.609320	16.749243
1041.641203	16.656863
1041.673088	17.087390
1041.704974	21.205313
1041.736861	28.061018
1041.768750	37.623408
1041.800641	48.398712
1041.832533	52.914864
1041.864426	50.968173
1041.896321	45.102711
1041.928217	44.517765
1041.960115	44.800736
1041.992014	46.894565
1042.023915	45.034897
1042.055817	41.292419
1042.087720	34.201020
1042.119625	29.537383
1042.151532	25.293972
1042.183440	24.759982
1042.215349	22.943200
1042.247260	21.837026
1042.279173	24.038459
1042.311086	24.216356
1042.343002	22.576841
1042.374919	16.328403
1042.406837	14.015634
1042.438756	15.494088
1042.470678	17.161835
1042.502600	21.285226
1042.534524	26.289332
1042.566450	28.897086
1042.598377	31.312807
1042.630306	28.556233
1042.662236	24.819886
1042.694167	27.526999
1042.726100	28.668713
1042.758034	27.061405
1042.789970	23.236715
1042.821907	21.830967
1042.853846	18.907369
1042.885786	21.950202
1042.917728	27.453277
1042.949671	30.903899
1042.981616	31.738927
1043.013562	33.914888
1043.045510	34.765598
1043.077459	32.783467
1043.109409	28.237623
1043.141361	24.948384
1043.173315	28.183303
1043.205270	29.123753
1043.237226	31.962609
1043.269184	29.544290
1043.301143	25.867044
1043.333104	23.596643
1043.365066	27.590823
1043.397030	33.750650
1043.428995	40.034425
1043.460962	46.319126
1043.492930	51.947741
1043.524900	56.453438
1043.556871	54.876895
1043.588843	49.432677
1043.620817	41.653727
1043.652793	37.300567
1043.684770	32.656436
1043.716748	36.343762
1043.748728	36.954597
1043.780709	43.683556
1043.812692	43.281729
1043.844677	40.177647
1043.876662	39.443954
1043.908650	37.781131
1043.940638	44.351961
1043.972628	45.684257
1044.004620	45.203954
1044.036613	40.923172
1044.068608	34.043801
1044.100604	26.127338
1044.132601	22.952803
1044.164600	21.872575
1044.196601	23.794571
1044.228603	32.409919
1044.260606	35.083853
1044.292611	37.630993
1044.324618	34.978601
1044.356625	32.617559
1044.388635	28.904281
1044.420646	27.978347
1044.452658	25.185369
1044.484672	22.890939
1044.516687	20.404844
1044.548703	24.759279
1044.580722	30.300290
1044.612741	40.068239
1044.644762	43.711905
1044.676785	39.971748
1044.708809	30.113309
1044.740834	28.276409
1044.772861	28.798184
1044.804890	36.705277
1044.836920	44.844821
1044.868951	49.057907
1044.900984	47.236952
1044.933018	41.557167
1044.965054	31.535157
1044.997091	29.562328
1045.029130	29.542537
1045.061170	27.414968
1045.093212	28.494932
1045.125255	28.873754
1045.157300	32.981380
1045.189346	34.267727
1045.221394	37.310211
1045.253443	37.687939
1045.285493	38.617263
1045.317545	38.221020
1045.349599	35.839156
1045.381654	33.150836
1045.413710	34.356209
1045.445768	33.009282
1045.477828	32.267409
1045.509888	35.621520
1045.541951	36.270573
1045.574015	36.432541
1045.606080	34.439920
1045.638147	32.676713
1045.670215	36.409748
1045.702285	40.907345
1045.734356	40.841684
1045.766429	36.872125
1045.798503	28.326916
1045.830578	20.253434
1045.862655	18.945631
1045.894734	23.262512
1045.926814	24.549170
1045.958896	25.734635
1045.990979	27.786393
1046.023063	30.539995
1046.055149	31.772006
1046.087236	30.927675
1046.119325	27.276784
1046.151416	33.376594
1046.183508	45.178782
1046.215601	53.555022
1046.247696	52.021052
1046.279792	43.369614
1046.311890	32.416000
1046.343989	26.497349
1046.376090	28.018273
1046.408192	32.510144
1046.440296	38.305128
1046.472401	35.489099
1046.504507	29.408623
1046.536616	23.552864
1046.568725	17.355940
1046.600836	20.359230
1046.632949	27.179565
1046.665063	32.985649
1046.697178	37.210776
1046.729295	35.446581
1046.761414	30.039721
1046.793534	24.600568
1046.825655	17.469750
1046.857778	20.556709
1046.889902	22.986642
1046.922028	30.447125
1046.954156	39.063890
1046.986284	47.070980
1047.018415	49.651048
1047.050546	44.723001
1047.082680	31.078053
1047.114814	21.794604
1047.146951	16.564835
1047.179088	19.987992
1047.211227	24.590027
1047.243368	27.356268
1047.275510	27.196678
1047.307654	25.917161
1047.339799	21.755175
1047.371945	15.408893
1047.404093	10.465339
1047.436243	7.359398
1047.468394	9.742207
1047.500546	15.638000
1047.532700	21.440508
1047.564856	20.118252
1047.597013	19.372329
1047.629171	19.500290
1047.661331	19.202578
1047.693492	19.248819
1047.725655	21.966557
1047.757820	23.449380
1047.789985	26.156462
1047.822153	29.137348
1047.854321	26.778042
1047.886492	27.126124
1047.918663	26.294233
1047.950837	23.123882
1047.983011	18.929305
1048.015188	12.824509
1048.047365	7.704936
1048.079544	13.598233
1048.111725	21.612758
1048.143907	27.903649
1048.176091	27.464846
1048.208276	22.233637
1048.240462	14.686750
1048.272650	16.199668
1048.304840	20.645018
1048.337031	25.594671
1048.369223	26.028282
1048.401417	25.162571
1048.433613	21.404705
1048.465810	21.981334
1048.498008	21.974070
1048.530208	23.548889
1048.562409	20.160683
1048.594612	19.096250
1048.626817	22.152920
1048.659022	29.156690
1048.691230	34.353177
1048.723439	36.194963
1048.755649	30.948693
1048.787861	25.136373
1048.820074	23.273778
1048.852289	22.612434
1048.884505	24.276107
1048.916723	25.801505
1048.948942	27.325092
1048.981162	26.251650
1049.013385	22.533634
1049.045608	17.352008
1049.077833	13.366775
1049.110060	13.712559
1049.142288	17.323101
1049.174518	24.830590
1049.206749	28.191388
1049.238981	23.531881
1049.271215	15.293649
1049.303451	11.736056
1049.335688	13.152015
1049.367926	16.462989
1049.400166	24.344262
1049.432408	29.404492
1049.464651	34.766873
1049.496895	40.171419
1049.529141	41.469554
1049.561389	40.309477
1049.593637	39.065284
1049.625888	42.580383
1049.658140	44.743849
1049.690393	49.406704
1049.722648	48.649795
1049.754904	43.174390
1049.787162	37.396132
1049.819421	30.720513
1049.851682	23.308774
1049.883944	18.370406
1049.916208	23.535124
1049.948473	33.497481
1049.980740	40.304506
1050.013008	39.659131
1050.045278	33.204480
1050.077549	24.081369
1050.109822	20.609189
1050.142096	18.306556
1050.174372	16.517316
1050.206649	21.627361
1050.238928	27.183310
1050.271208	34.242903
1050.303489	39.534636
1050.335772	40.744908
1050.368057	38.950035
1050.400343	35.797372
1050.432631	31.332004
1050.464920	26.752264
1050.497210	21.216091
1050.529502	15.400286
1050.561796	18.734332
1050.594091	26.787331
1050.626387	30.003080
1050.658685	31.033380
1050.690985	28.716913
1050.723286	26.031337
1050.755588	26.030674
1050.787892	26.353064
1050.820198	26.927552
1050.852505	27.697653
1050.884813	28.786217
1050.917123	28.753913
1050.949434	24.923911
1050.981747	18.793315
1051.014062	16.547777
1051.046378	16.812778
1051.078695	20.170913
1051.111014	24.426767
1051.143334	27.379199
1051.175656	26.744083
1051.207979	27.932955
1051.240304	31.194007
1051.272630	33.869396
1051.304958	32.597624
1051.337288	25.768135
1051.369618	18.138415
1051.401951	16.430282
1051.434284	21.804980
1051.466620	25.817277
1051.498956	24.078250
1051.531295	17.888770
1051.563634	13.456822
1051.595976	16.635167
1051.628318	23.739607
1051.660663	24.991704
1051.693008	23.530018
1051.725355	18.581246
1051.757704	16.736258
1051.790054	23.419237
1051.822406	32.980297
1051.854759	39.744745
1051.887114	44.122287
1051.919470	40.995118
1051.951828	32.413438
1051.984187	23.966966
1052.016547	22.643500
1052.048909	26.473816
1052.081273	34.041754
1052.113638	37.360343
1052.146005	34.262449
1052.178373	34.875643
1052.210742	36.248556
1052.243114	36.506355
1052.275486	39.159572
1052.307860	41.100691
1052.340236	37.324168
1052.372613	33.378656
1052.404991	29.445211
1052.437371	29.795428
1052.469753	30.947737
1052.502136	33.295560
1052.534521	34.347636
1052.566907	28.941904
1052.599294	23.923638
1052.631683	27.439770
1052.664074	33.105170
1052.696466	39.744582
1052.728859	42.564425
1052.761254	38.149715
1052.793651	28.566489
1052.826049	19.307990
1052.858448	19.990919
1052.890849	22.863981
1052.923251	27.327495
1052.955655	27.369579
1052.988061	23.981439
1053.020468	15.681376
1053.052876	21.222369
1053.085286	27.887918
1053.117698	37.716388
1053.150111	41.999913
1053.182525	37.435539
1053.214941	23.503515
1053.247358	14.072830
1053.279777	10.019681
1053.312198	11.922429
1053.344620	18.326257
1053.377043	21.970410
1053.409468	18.904161
1053.441895	16.874018
1053.474322	21.031568
1053.506752	30.115393
1053.539183	36.991607
1053.571615	37.348046
1053.604049	36.035350
1053.636484	36.218272
1053.668921	34.567766
1053.701360	35.885535
1053.733800	34.811708
1053.766241	29.990600
1053.798684	25.908942
1053.831128	25.846724
1053.863574	25.375113
1053.896022	29.922473
1053.928471	35.056858
1053.960921	37.265956
1053.993373	40.719612
1054.025826	43.997135
1054.058281	42.963783
1054.090737	44.846070
1054.123195	48.651832
1054.155655	48.618313
1054.188116	48.061154
1054.220578	44.538901
1054.253042	39.943440
1054.285507	37.360763
1054.317974	34.079784
1054.350442	26.710592
1054.382912	23.478621
1054.415384	26.113362
1054.447857	30.436508
1054.480331	32.481591
1054.512807	30.966621
1054.545284	28.453681
1054.577763	30.165142
1054.610243	33.364097
1054.642725	36.213913
1054.675209	41.421025
1054.707694	47.378825
1054.740180	50.586097
1054.772668	48.274973
1054.805157	38.165787
1054.837648	29.933516
1054.870140	24.433708
1054.902634	28.835212
1054.935130	31.905014
1054.967627	35.592622
1055.000125	34.547683
1055.032625	32.514340
1055.065126	28.466753
1055.097629	25.423832
1055.130134	21.237219
1055.162640	20.782135
1055.195147	26.453690
1055.227656	31.661886
1055.260166	36.563347
1055.292678	41.563123
1055.325192	41.705755
1055.357706	40.337227
1055.390223	33.134361
1055.422741	23.576413
1055.455260	16.453107
1055.487781	16.539664
1055.520304	19.472774
1055.552827	22.790380
1055.585353	20.128213
1055.617880	13.207878
1055.650408	10.734405
1055.682938	16.461963
1055.715470	21.766110
1055.748003	23.984755
1055.780537	25.779279
1055.813073	24.032025
1055.845611	28.006176
1055.878149	28.622314
1055.910690	29.267864
1055.943232	28.159690
1055.975775	27.845274
1056.008320	22.114938
1056.040867	23.466478
1056.073415	24.282947
1056.105964	26.611931
1056.138515	28.428821
1056.171068	27.659060
1056.203622	22.724371
1056.236177	18.643355
1056.268734	17.163058
1056.301293	25.872318
1056.333853	34.408117
1056.366415	36.328861
1056.398978	28.792445
1056.431542	25.649659
1056.464108	23.427070
1056.496676	24.135562
1056.529245	24.919735
1056.561815	23.382061
1056.594388	21.476377
1056.626961	22.503406
1056.659536	26.393866
1056.692113	28.240417
1056.724691	29.821210
1056.757271	26.751962
1056.789852	21.806257
1056.822434	19.853939
1056.855018	19.932740
1056.887604	20.627132
1056.920191	20.116725
1056.952780	22.543862
1056.985370	22.808211
1057.017962	26.813323
1057.050555	32.902470
1057.083150	41.219698
1057.115746	44.705229
1057.148343	45.429273
1057.180943	35.876520
1057.213543	22.908932
1057.246146	17.385186
1057.278749	21.247870
1057.311355	30.120160
1057.343961	40.958374
1057.376570	46.573982
1057.409179	53.293984
1057.441791	56.310177
1057.474403	55.477213
1057.507018	51.751324
1057.539633	44.927964
1057.572251	43.707291
1057.604870	41.933698
1057.637490	38.716427
1057.670112	34.520042
1057.702735	28.076175
1057.735360	24.641853
1057.767986	23.579809
1057.800614	28.954950
1057.833244	35.962906
1057.865874	40.508710
1057.898507	40.462815
1057.931141	38.446580
1057.963776	30.139070
1057.996413	27.845802
1058.029052	27.659398
1058.061692	34.272007
1058.094333	41.216197
1058.126976	38.203463
1058.159620	32.862177
1058.192266	26.778391
1058.224914	25.560852
1058.257563	24.742733
1058.290214	19.335873
1058.322866	15.783679
1058.355519	16.987689
1058.388174	20.021069
1058.420831	21.963555
1058.453489	24.338649
1058.486148	23.540460
1058.518810	20.844499
1058.551472	21.875494
1058.584136	20.880077
1058.616802	23.834804
1058.649469	26.265285
1058.682138	26.638907
1058.714808	23.268946
1058.747480	20.499911
1058.780153	14.133236
1058.812828	11.175576
1058.845504	11.730102
1058.878182	18.725200
1058.910861	27.026393
1058.943542	35.596583
1058.976224	37.037282
1059.008908	36.839361
1059.041593	28.532074
1059.074280	29.250409
1059.106968	31.985925
1059.139658	36.047580
1059.172349	37.390579
1059.205042	41.444493
1059.237737	35.530854
1059.270432	32.763026
1059.303130	28.099075
1059.335829	22.431656
1059.368529	24.309559
1059.401231	30.280900
1059.433935	30.826056
1059.466640	28.623716
1059.499346	29.023818
1059.532054	35.074281
1059.564764	39.391912
1059.597475	43.539243
1059.630187	44.175334
1059.662901	39.952752
1059.695617	36.569891
1059.728334	36.736473
1059.761053	41.818131
1059.793773	46.315661
1059.826495	43.936584
1059.859218	35.088700
1059.891942	29.914050
1059.924669	25.697537
1059.957396	26.897443
1059.990126	33.685381
1060.022856	40.473236
1060.055589	40.374421
1060.088322	36.797883
1060.121058	28.514901
1060.153794	20.561625
1060.186533	15.577033
1060.219273	19.851464
1060.252014	27.796490
1060.284757	33.219206
1060.317501	36.651272
1060.350247	38.567576
1060.382995	34.032324
1060.415743	24.187002
1060.448494	24.206879
1060.481246	29.858709
1060.513999	39.169996
1060.546754	45.423818
1060.579511	45.693410
1060.612269	41.942645
1060.645029	37.413931
1060.677790	29.567141
1060.710552	21.194021
1060.743316	21.253720
1060.776082	20.661247
1060.808849	21.292830
1060.841618	26.155123
1060.874388	32.687715
1060.907160	37.054956
1060.939933	37.821540
1060.972708	31.922550
1061.005484	23.087486
1061.038262	15.353283
1061.071041	15.599245
1061.103822	20.204836
1061.136604	25.847680
1061.169388	30.454114
1061.202173	33.040100
1061.234960	33.234916
1061.267749	32.122388
1061.300539	27.034996
1061.333330	18.434325
1061.366123	13.236000
1061.398918	15.531358
1061.431714	21.937591
1061.464511	31.903019
1061.497310	33.415536
1061.530111	27.967938
1061.562913	24.258160
1061.595717	25.852955
1061.628522	29.898512
1061.661328	37.314306
1061.694137	41.737121
1061.726946	44.400198
1061.759758	42.131257
1061.792570	42.610706
1061.825385	40.240196
1061.858200	33.768999
1061.891018	29.885720
1061.923836	30.820146
1061.956657	35.691208
1061.989479	40.229339
1062.022302	44.407479
1062.055127	41.865813
1062.087953	38.989669
1062.120781	31.471017
1062.153611	26.884483
1062.186442	21.804585
1062.219274	22.265871
1062.252108	26.150338
1062.284944	36.843274
1062.317781	44.058787
1062.350620	45.454371
1062.383460	39.659743
1062.416302	28.494975
1062.449145	21.118157
1062.481989	23.463653
1062.514836	26.559867
1062.547683	25.282544
1062.580533	22.446022
1062.613383	24.861878
1062.646236	35.704799
1062.679090	50.406438
1062.711945	52.339691
1062.744802	42.568741
1062.777660	30.419247
1062.810520	26.061949
1062.843382	24.591358
1062.876245	27.443477
1062.909109	27.846643
1062.941975	26.201233
1062.974843	25.511720
1063.007712	28.381623
1063.040583	32.804134
1063.073455	37.221658
1063.106328	37.520047
1063.139204	33.841926
1063.172080	31.825610
1063.204959	39.320250
1063.237838	48.900799
1063.270720	58.441977
1063.303602	54.223216
1063.336487	38.265095
1063.369373	25.037271
1063.402260	20.288293
1063.435149	24.098278
1063.468039	28.798671
1063.500931	33.284437
1063.533825	34.437403
1063.566720	36.518555
1063.599616	40.841854
1063.632514	41.513470
1063.665414	40.857536
1063.698315	40.092335
1063.731218	38.780570
1063.764122	40.048479
1063.797028	38.304112
1063.829935	35.867586
1063.862844	36.359207
1063.895754	36.420160
1063.928666	38.124376
1063.961579	37.622348
1063.994494	36.574990
1064.027410	39.148591
